"","11","12","14","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000242612.7",7.01478512035433,7.52634245155363,7.52979528355076,7.0602597798003,7.93879812157372,7.36379583843646,7.38981688601531,7.31465955113741,7.11849187725323,7.87174757899596
"ENSG00000242615.1",6.8093064908148,6.57362666504216,6.51042470003794,6.6314690640189,6.62376862665636,6.28638795581082,6.26777184872207,6.34983163193819,6.03987585638897,6.38254925739589
"ENSG00000242616.4",10.1199278686581,9.58728566674869,10.3733785201168,9.17622209809531,9.80823563355856,10.2747710517148,11.2942647196608,9.26513932762053,10.1089855049847,9.83642406335816
"ENSG00000242622.3",8.14206045855713,7.49627294317997,7.59252541215689,7.81069314787394,7.67404593533552,7.76275863989887,8.33288853077536,8.07981237508549,7.813289603487,8.1045493100781
"ENSG00000242628.6",6.15729089724785,6.33440938781457,6.13778650130275,5.89521520826918,6.33474191624312,6.09305183265659,6.41972524166854,5.5428166373782,6.36098677816259,6.38254925739589
"ENSG00000242661.1",5.88821630125931,5.8534947909983,5.9699786106453,6.1673587422933,5.93795496382837,5.82423020585077,5.94156840906745,6.21450597393221,5.73195151139723,5.60965290429064
"ENSG00000242686.4",6.67263353559798,6.09969965207299,5.69080996096351,6.02559676963714,5.78488566369217,5.72954586605929,5.304104740481,5.93144357344093,5.65386454525682,5.78588051935992
"ENSG00000242689.3",7.20161638415249,7.21918870653147,7.3483872426388,6.97780432179145,7.2791333302244,7.29779879802394,7.25172863789254,7.54425198913228,7.25558974495685,7.61140552343794
"ENSG00000242732.4",7.72592234068738,7.9507110832657,7.48222095562915,8.06125610199064,8.35661326611536,8.45711661492082,7.57787939100883,8.20402521945025,7.89568400933704,7.77234232258639
"ENSG00000242735.1",6.5971763263897,6.44650990502421,6.42315625341748,6.3917796432322,6.91037517876628,6.14607357794924,5.99173178893697,6.770417776031,5.304104740481,6.61077035460703
"ENSG00000242737.1",6.44996629983012,6.53304100924149,6.42315625341748,6.41619080988756,6.45635902254535,6.71128491441529,6.95318672885051,6.51045080467887,6.71405558832528,6.38254925739589
"ENSG00000242779.7",6.42699902314311,7.14932519348022,6.68860074711781,7.82547886648449,7.1640837125,7.31462041268759,6.97000083106614,7.4996425758151,6.07876819930083,7.79042230336894
"ENSG00000242798.1",6.24758064256821,6.24468919391668,5.94209306192556,6.25864383115964,5.64485094688324,6.09305183265659,6.23390206963246,5.304104740481,6.41275299802154,6.68644350211291
"ENSG00000242802.9",11.3847612813979,11.2743645221641,11.0199409558523,11.5704537661972,11.2643271374557,11.2837399375524,11.5216260952437,11.1801211008657,11.3969513736112,11.1890583813185
"ENSG00000242808.11",6.3026864329107,6.2996384749376,6.25638269217804,6.06376759770145,6.73363421821806,6.03579614241979,5.304104740481,6.34983163193819,6.03987585638897,6.64169444961179
"ENSG00000242829.1",5.97707685571212,6.38413838488863,5.99666725630019,5.64696728878007,6.0591616504475,6.14607357794924,5.304104740481,5.83548115068748,5.304104740481,6.15744733406569
"ENSG00000242852.7",7.77894641876371,7.8885963821236,7.80810148819318,7.73424029148051,7.8128748617822,7.85467065150147,7.11154590674735,7.71676592010736,7.62284655254642,8.01101521711218
"ENSG00000242853.3",5.97707685571212,6.28171526818836,6.17932932867162,5.98510468580697,6.09513799306903,6.52993261424336,5.82598595195449,6.18457420172554,5.99861311029252,6.42136959500917
"ENSG00000242861.1",6.5971763263897,6.31719686208202,6.2745669935067,5.89521520826918,6.22379516607366,6.14607357794924,5.67413076751389,6.21450597393221,6.65650838468906,6.52913232616167
"ENSG00000242866.10",6.42699902314311,6.20592554999332,6.37630318365482,6.25864383115964,6.81741597444589,5.72954586605929,5.304104740481,6.18457420172554,7.63171428536222,6.56257876522641
"ENSG00000242876.3",6.37930024836698,5.97497948192273,6.15883919282443,5.64696728878007,6.0591616504475,6.09305183265659,6.08175317192757,6.27125037418426,5.65386454525682,6.36250551241604
"ENSG00000242880.2",6.27558165877499,6.36786484711429,6.45313576749649,6.84217782708028,6.71608574087539,6.46149155018244,6.16159538643762,6.51045080467887,6.3872352032613,6.54599467227275
"ENSG00000242889.3",6.32896714836629,6.22553822185503,6.65290565705849,6.13441396352706,6.7679097482325,6.44359837874864,5.82598595195449,6.32441615494712,6.36098677816259,6.36250551241604
"ENSG00000242931.1",6.35448669024104,6.33440938781457,6.56456630745487,6.85805799014117,6.54355487018331,6.69730883470942,6.36200491789433,6.68472244106179,6.69521388566759,6.15744733406569
