"","21","22","23","24","26","10H","11H","13H","25H","26H","28_27H","9H"
"ENSG00000278979.1",7.18789846630076,7.49587875177922,7.24692751421094,7.19584626951668,7.71847442555093,7.3226257995146,7.21191650603546,7.08858891933341,6.60656290983144,7.37877252723884,7.5311445947738,6.78438247576871
"ENSG00000278983.1",7.10558384188599,6.946689512098,6.79434549090748,7.03716337989566,7.0076285875756,7.30375287629177,7.38125769491818,7.22081237185317,7.67804967524143,6.93476176661745,7.05773779211517,6.78438247576871
"ENSG00000278985.1",7.01752176790205,7.23798783542243,6.84622009416749,6.66493749638473,6.78735135800974,7.08689122447287,6.99310505252095,6.87008497074746,6.45873641264033,7.08610159982234,6.91909777559748,6.86253849720304
"ENSG00000278986.1",7.18789846630076,6.99269258642986,7.13152667173843,7.27205853124807,7.19448092406818,6.87902729020914,6.75620055717918,7.16464501935899,6.83788316088423,7.24071875918897,6.87838904545355,7.06145657750796
"ENSG00000278987.1",7.23997046089885,7.05148002942895,7.15808639728133,6.85521787159936,6.9343755448499,7.16333499154038,6.89352988422991,6.97943551648523,6.25878078335496,6.99517971717023,6.98405519674676,7.30329391793533
"ENSG00000278989.1",5.75598398278828,5.945728795616,5.85267951682127,5.57033143322846,5.62845505196033,5.3927447226844,5.68318902001317,5.81602028733508,5.15255379677431,5.38950133540102,5.15255379677431,5.97420181059485
"ENSG00000278990.1",5.62131865828997,5.74701122125366,5.85267951682127,5.36198929780431,5.15255379677431,5.82655501239933,5.86134540716086,5.78251779873429,5.96415621703253,5.56204442985128,5.15255379677431,5.15255379677431
"ENSG00000278991.1",7.4942372223702,7.09382143960381,7.34150554892937,6.67704407401479,6.9343755448499,6.86562332913149,6.6494180094388,7.02608536313896,6.23059156122631,6.8711881323223,6.71591701339854,6.81851201022993
"ENSG00000278993.1",6.21567077243124,6.37173485382456,6.42049070151586,6.54961048526228,6.69868065011874,6.9053951638887,6.85397295527785,6.91099792917722,6.98929610907189,6.371215710197,6.85046341796006,6.18386890444571
"ENSG00000278996.1",5.15255379677431,5.15255379677431,5.15255379677431,8.17507577150869,7.67652682185861,5.15255379677431,7.74242204661687,5.15255379677431,5.15255379677431,5.15255379677431,8.01401955458111,7.48081392777079
"ENSG00000278997.1",7.4942372223702,7.6405825564038,7.47170259432576,7.19584626951668,7.5500956649982,7.77160768528023,8.11782539192166,7.54584483056258,7.36787725321577,7.75664217995908,7.3158327067897,7.70659757629845
"ENSG00000279017.1",6.11473221908239,6.28989809575798,5.74590082503305,6.25441271538754,5.9000468525215,6.34451451529095,6.19686688440662,5.87809630318568,6.41238592470063,5.96356595691906,5.98822375238409,5.85865044855482
