"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000132746.16",2.26089150923552,17.8515672623038,2.88358638307579,6.19075168584419,5.98779745693437e-10,6.53712243103906e-07
"ENSG00000126259.20",1.72888491875318,17.0421100952517,2.75648225925538,6.18255751076566,6.30713218084817e-10,6.63983340338791e-07
"ENSG00000212935.2",1.96549740330003,17.4937237963634,2.83548121128909,6.16957845698798,6.84722942929983e-10,6.95985454784383e-07
"ENSG00000287619.1",1.00604563484624,16.4754955793893,2.68332339254381,6.13995898711649,8.25427892520135e-10,8.11037932927201e-07
"ENSG00000270248.1",1.71710362105579,18.0657506340762,2.94785318787575,6.12844313562798,8.8743134169331e-10,8.43832698680442e-07
"ENSG00000237846.1",1.95636683542082,15.4984522191017,2.54034122695633,6.10093323473355,1.05450951722295e-09,9.71368032474402e-07
"ENSG00000236770.1",2.3195771149977,18.2336652574748,3.00104066912486,6.07578079333127,1.23385866213968e-09,1.10213490254217e-06
"ENSG00000202347.1",1.02440729654306,15.7655769674603,2.59964230158156,6.06451778303072,1.3235013550607e-09,1.14743674832719e-06
"ENSG00000188060.8",0.945946115115901,16.1569234354336,2.67477780887821,6.04047311212356,1.53662990398581e-09,1.29414970513685e-06
"ENSG00000281887.3",67.1057907252064,22.6100253100982,3.74860465679429,6.03158438410354,1.62359906339497e-09,1.3294119331026e-06
"ENSG00000286012.1",1.76003168492129,21.2267683452543,3.5376224261301,6.00029222691094,1.96962732851149e-09,1.56915418277116e-06
"ENSG00000288807.1",1.42149545164902,17.6994074035959,2.98605137360993,5.92736198714444,3.07839881326978e-09,2.3879463636514e-06
"ENSG00000285972.1",0.745345438961211,15.9723593454834,2.70772216140623,5.89881767529218,3.66115520392423e-09,2.7671762037455e-06
"ENSG00000270670.1",1.24401937662767,17.3777733341398,2.95474493098949,5.88131082039635,4.07029987113563e-09,2.99950573253662e-06
"ENSG00000226496.3",1.52481753242732,16.7420958172943,2.85009973642029,5.87421401551452,4.24854220130109e-09,3.05449459677444e-06
"ENSG00000289064.1",1.05044967801953,17.0668181013059,2.93143138181003,5.82200839057947,5.81446295396874e-09,4.08078391652706e-06
"ENSG00000255326.1",0.911966552283299,14.382094988992,2.47790228183823,5.80414130710704,6.46966989352037e-09,4.43503394072791e-06
"ENSG00000168671.10",1.57590045003742,17.1802739501484,2.98571721696207,5.75415309010045,8.70772203821558e-09,5.83358005728365e-06
"ENSG00000262248.1",1.43810818661466,17.4975104887952,3.0444359849063,5.7473734299372,9.06404012918253e-09,5.93734913084252e-06
"ENSG00000265411.1",5.01331757583448,18.1438991653135,3.20739366366172,5.65689811352922,1.54133198335737e-08,9.87692236378808e-06
"ENSG00000279128.1",1.53341965378905,17.3366044016587,3.07503896534924,5.63784868972864,1.72187699614729e-08,1.0799099620305e-05
"ENSG00000287647.1",1.63490256142401,17.3506765972403,3.09099784284737,5.61329301390168,1.98512025675827e-08,1.21907062100966e-05
"ENSG00000273079.7",2.32222950816042,16.8394734534252,3.01924179204939,5.57738485793645,2.4416129017907e-08,1.46880456134866e-05
"ENSG00000284505.1",2.41850287402067,17.9723641603664,3.24372561529322,5.54065488018837,3.01342584061375e-08,1.77653507007543e-05
"ENSG00000205502.4",1.21202294757118,16.6761284738479,3.02346857396286,5.51556203277828,3.47667083255341e-08,2.00944757119955e-05
"ENSG00000223779.6",2.8814323618092,21.3569954028219,3.88345265924326,5.49948648195535,3.80898905961071e-08,2.13178001183192e-05
"ENSG00000288765.1",0.97949741787411,14.6125714819741,2.65761404775921,5.49837983220128,3.83296606259429e-08,2.13178001183192e-05
"ENSG00000178343.5",2.17984153988565,18.8509737887362,3.44391911635084,5.47369817695097,4.40739482759401e-08,2.40586624690719e-05
"ENSG00000220685.3",0.816904655371337,16.8677783698704,3.0872273043327,5.46373062527584,4.66230862452716e-08,2.4987431150034e-05
"ENSG00000116833.14",0.983635501598977,16.1158434140177,2.95944724983502,5.44555859710494,5.16430583195353e-08,2.71836148229454e-05
"ENSG00000002746.15",1.09911211636735,15.317700067747,2.83812693654046,5.39711591843686,6.7720638233016e-08,3.50210746174493e-05
"ENSG00000278514.1",1.44624331852909,14.5485684529724,2.7074019929261,5.37362700145191,7.71684074420348e-08,3.9218847347739e-05
"ENSG00000220793.5",2.56406688779498,18.4368204539753,3.43725564403339,5.36381996665833,8.14801181503339e-08,4.07082956392778e-05
"ENSG00000287336.1",1.10256417480895,16.3175666927437,3.05845004130197,5.33524055400212,9.54179729156711e-08,4.68772597939206e-05
"ENSG00000257718.1",0.906786660007285,15.6462038016894,2.94141498365792,5.31927792868992,1.04179887416207e-07,5.03427957601234e-05
"ENSG00000268536.2",1.96802396199957,15.7677391227972,2.99281827315209,5.26852541106357,1.37524007434523e-07,6.53837930185071e-05
"ENSG00000205086.8",1.77803365140216,16.0737146915383,3.06088315295159,5.25133234048432,1.51002943394283e-07,6.95486525380199e-05
